movieId,title,overview,genres,keywords,releaseDate,voteAverage,voteCount,posterPath,director
40729,The Gate II: Trespassers,It's been five years since Terry's friend Glen discovered The Gate to hell in his backyard. Glen has now moved away and Terry begins practicing rituals in Glen's old house and eventually bringing back demons through The Gate and leading to demoniac possession and near world domination.,[27],"father son relationship, restaurant, sequel, demon, canuxploitation",1990-05-24,5.3,16.0,/3XyBlFPfr1mAeplN1deQfQ3oHmb.jpg,Tibor Takács
24086,The Boy Who Could Fly,"Milly and Louis, and their recently-widowed mom, Charlene, move to a new neighborhood. Once there, they all deal with a variety of personal problems, but Milly finds a friend in Eric, her autistic next door neighbor. Eric has a fascination with flight, and as the story progresses, he exerts an enthralling force of change on all those around him.","[18, 10751, 14, 878]",,1986-08-15,6.0,36.0,/eYOc7glRhPhyTDKZ05FuT1IdVzj.jpg,Nick Castle
11815,The Fly,"In Montreal, the industrial François Delambre is called late night by his sister-in-law Helene Delambre. She tells him that she has just killed her beloved husband Andre Delambre, using the press of their plant to press his head and left hand. François calls his acquaintance, Inspector Charas, and later the reluctant Helene is convinced to tell them what happened. She explains that Andre had invented a matter transportation apparatus, and while experimenting with himself, a fly entered the chamber, exchanging one hand and the head with him after the transference.","[18, 27, 878]","teleportation, human experimentation, hybrid, fly the insect",1958-07-16,6.9,129.0,/kXdBcDh2EbgSIf4Oo1dxKapZM2f.jpg,Kurt Neumann
9426,The Fly,"When Seth Brundle makes a huge scientific and technological breakthrough in teleportation, he decides to test it on himself. Unbeknownst to him, a common housefly manages to get inside the device and the two become one.","[27, 878]","mutant, mutation, human experimentation, to beam, remake, scientist, science, fly the insect, animal horror",1986-08-15,7.1,1038.0,/8gZWMhJHRvaXdXsNhERtqNHYpH3.jpg,David Cronenberg
10344,The Fly II,"Martin Brundle, born of the human/fly, is adopted by his father's place of employment (Bartok Inc.) while the employees simply wait for his mutant chromosomes to come out of their dormant state.","[27, 878, 53]","monster, experiment, industrialist, sequel, fly the insect",1989-02-10,5.2,159.0,/gORksEPahEgO409HYJOZlNVyEpe.jpg,Chris Walas
15698,Running Scared,Two street-wise Chicago cops have to shake off some rust after returning from a Key West vacation to pursue a drug dealer that nearly killed them in the past.,"[53, 28, 35, 80]","taxi, chicago, airport, bar, florida, winter, undercover, florida keys, chase, vacation, cops, shootout, undercover cop, violence, drug, car chase, garbage truck, o'hare airport chicago, bullet proof vest, christmas, train tracks, key west",1986-06-27,6.4,58.0,/nSiRjhc7aTVPonXAhmTZAPqd2jT.jpg,Peter Hyams
2620,Armed and Dangerous,"Dooley, a cop wrongly sacked for corruption, teams up with a useless defence lawyer in their new careers... as security guards. When the two are made fall guys for a robbery at a location they are guarding, the pair begin to investigate corruption within the company and their union. They soon make enemies of everyone, but can the unlikely duo save the day?","[28, 35, 80]","corruption, ex-cop, private detective, criminal defence lawyer",1986-08-15,5.3,46.0,/28SqYDrMyF5EqXfSmRgoqdYzNz5.jpg,Mark L. Lester
30497,The Texas Chain Saw Massacre,Five friends visiting their grandfather's house in the country are hunted and terrorized by a chain-saw wielding killer and his family of grave-robbing cannibals.,[27],"gas station, texas, van, gore, midnight movie, surprise ending, shock in the end, leatherface, hitchhiker, slaughterhouse, slasher, chainsaw, family, polaroid, cannibals, proto-slasher",1974-10-01,7.1,617.0,/mpgkRPH1GNkMCgdPk2OMyHzAks7.jpg,Tobe Hooper
16337,The Texas Chainsaw Massacre 2,A radio host is victimized by the cannibal family as a former Texas Marshall hunts them.,[27],"hammer, gore, slasher, chainsaw, b horror",1986-08-22,5.8,142.0,/cO1Dvg7k87lHSPOdumn3ddJEKdX.jpg,Tobe Hooper
25018,Leatherface: Texas Chainsaw Massacre III,"A couple encounters a perverted gas station attendant who threatens them with a shotgun. They take a deserted path in Texas to seek help, but only meet up with a cannibalistic clan interested in helping themselves to fresh meat.","[27, 53]","sequel, leatherface, death",1990-01-12,5.1,75.0,/4Vhv0vRqirhvbudRcNctFgxoFtI.jpg,Jeff Burr
16780,Texas Chainsaw Massacre: The Next Generation,"Everyone's favorite chainsaw-wielding psychopath, Leatherface, is back for more prom-night gore, and this time he's joined by his bloodthirsty family. Four stranded yet carefree teens are taken in by a backwoods family, clueless of their host family's grisly habits. The terrified youths, including sweet Jenny, try to escape from Leatherface and his crazed clan, including the bionic Vilmer.","[27, 35, 53]","female nudity, texas, sadism, sequel, leatherface, hitchhiker, cross dressing, chainsaw, torture, cannibal, splatter, skin, psychos",1994-01-01,3.9,96.0,/e1ikqofvLBddrZJ73IjmJWhUYus.jpg,Kim Henkel
12151,Ruthless People,"A couple, cheated by a vile businessman, kidnap his wife in retaliation, without knowing that their enemy is delighted they did.",[35],"ransom, lover (female), kidnapping, business man",1986-06-26,6.7,104.0,/fA3f8bsXoVbIALq4EdiAwptF1ws.jpg,Jim Abrahams
25438,Trick or Treat,"Eddie is your average 80's metal head teen. Now he's obsessed with his heavy-metal superstar idol, Sammi Curr who is killed in a hotel fire. Eddie becomes the recipient of the only copy of Curr's unreleased album, which when played backwards brings Sammi back to life. As Halloween approaches, Eddie begins to realize that this isn't only rock 'n roll... it's life and death.","[27, 10402]","rock star, halloween, heavy metal, rock 'n' roll",1986-10-24,5.6,40.0,/ycCrGbfuOEcKSCwxQeKA1VEPs7O.jpg,Charles Martin Smith
33278,Deadly Friend,"Paul is a new kid in town with a robot named ""BB"". He befriends Samantha and the three of them have a lot of good times together. That is, until Samantha's abusive father throws her down some stairs and kills her. In an effort to save her life, Paul implants BB's computer brain into Samantha's human brain.","[27, 878]","artificial intelligence, child abuse, basketball, resurrection, revenge, teenager, robot, alcoholic, brawl, circuit board, paranoiac",1986-10-10,5.9,57.0,/24X1pdzeU9x2QCVDu957tpUA0kp.jpg,Wes Craven
192,The Name of the Rose,"14th-century Franciscan monk William of Baskerville and his young novice arrive at a conference to find that several monks have been murdered under mysterious circumstances. To solve the crimes, William must rise up against the Church's authority and fight the shadowy conspiracy of monastery monks using only his intelligence – which is considerable.","[18, 53, 9648]","christianity, library, inquisition, monk, poison, secret passage, labyrinth, rich, middle ages, persecution, medieval, franciscan, burned at the stake, poor, murder mystery, theological debate",1986-09-24,7.2,739.0,/d6dlbTBb3N7nXDz7tQslDJs2jgv.jpg,Jean-Jacques Annaud
10945,Jumpin' Jack Flash,"Terry works for a bank, and uses computers to communicate with clients all over the world. One day she gets a strange message from an unknown source. The message is coded. After decoding the message, Terry becomes embroiled in an espionage ring. People are killed, and Terry is chased. Throughout she remains in contact with this unknown person, who needs Terry to help save his life.","[10749, 35, 53]","cia, kgb, computer, chat, mole, agent, woman director",1986-10-09,5.9,86.0,/znVUM7RUBwQ16Q9lTmuMpaWJ7so.jpg,Penny Marshall
10013,Peggy Sue Got Married,"Peggy Sue faints at a Highschool reunion. When she wakes up she finds herself in her own past, just before she finished school.","[35, 18, 14, 10749]","time travel, high school reunion",1986-10-05,5.9,138.0,/tfuQcvQmURiMqB2VPwytU3cPpEm.jpg,Francis Ford Coppola
9671,Crocodile Dundee,"When a New York reporter plucks crocodile hunter Dundee from the Australian Outback for a visit to the Big Apple, it's a clash of cultures and a recipe for good-natured comedy as naïve Dundee negotiates the concrete jungle. Dundee proves that his instincts are quite useful in the city and adeptly handles everything from wily muggers to high-society snoots without breaking a sweat.","[12, 35]","new york, prostitute, hotel, journalist, culture clash, subway, crocodile, wilderness, knife, tourist, limousine, poacher, city, australian outback, kangaroo",1986-09-26,6.3,512.0,/pduPduL1ub5kok3lPYT15ryC9L6.jpg,Peter Faiman
9396,Crocodile Dundee II,Australian outback expert protects his New York love from gangsters who've followed her down under.,"[12, 35]","new york, crocodile, australia, large knife, aftercreditsstinger",1988-05-19,5.5,310.0,/2Nf0xeDuToLHysdkWj3aT5r42rC.jpg,John Cornell
11038,Tough Guys,"Harry Doyle (Lancaster) and Archie Lang (Douglas) are two old-time train robbers, who held up a train in 1956 and have been incarcerated for thirty years. After serving their time, they are released from jail and have to adjust to a new life of freedom. Harry and Archie realize that they still have the pizzazz when, picking up their prison checks at a bank, they foil a robbery attempt. Archie, who spent his prison time pumping himself up, easily picks up a 20-year-old aerobics instructor. Harry, on the other hand, has to waste away his days in a nursing home. They both have festering resentments -- Archie for having to endure a humiliating job as a busboy; Harry for having to endure patronizing attitudes toward senior citizens. The two old pals finally go back to what they know best. After successfully robbing an armored car, they decide to rob the same train that they robbed thirty years ago.","[35, 80]","prison, train robbery",1986-10-03,5.7,41.0,/eDp0MPUSCeXrIziaZC65iUHISLs.jpg,Jeff Kanew
12278,Soul Man,"Soul Man is a comedy film made in 1986 about a man who undergoes racial transformation with pills to qualify for an African-American-only scholarship at Harvard Law School. It stars C. Thomas Howell, Rae Dawn Chong, Arye Gross, James Earl Jones, Leslie Nielsen, and Julia Louis-Dreyfus.",[35],"soul, secret identity, harvard university, college, scholarship, los angeles",1986-10-24,5.4,42.0,/d6jh6qiowC4QHePBgpy7Zrytbba.jpg,Steve Miner
11873,The Color of Money,"Former pool hustler ""Fast Eddie"" Felson decides he wants to return to the game by taking a pupil. He meets talented but green Vincent Lauria and proposes a partnership. As they tour pool halls, Eddie teaches Vincent the tricks of scamming, but he eventually grows frustrated with Vincent's showboat antics, leading to an argument and a falling-out. Eddie takes up playing again and soon crosses paths with Vincent as an opponent.",[18],"bar, billard, talent, hustler, sport",1986-10-07,6.7,297.0,/dVdnHmdQu3JtLAAksjTmTEF76gD.jpg,Martin Scorsese
18588,52 Pick-Up,"Harry Mitchell is a successful Los Angeles manufacturer whose wife is running for city council. His life is turned upside down when three blackmailers confront him with a video tape of him with his young mistress and demand $100,000. Fearing that the story will hurt his wife's political campaign if he goes to the police, Harry pretends that he will pay the men, but does not follow through.","[80, 18, 53]","female nudity, infidelity, blackmail, porn actor, murder, suspense, los angeles, elmore leonard, strippers",1986-11-07,5.8,23.0,/ru8dtoh6tNi7kKAbLgbaE9J5SGf.jpg,John Frankenheimer
10015,Heartbreak Ridge,"A hard-nosed, hard-living Marine gunnery sergeant clashes with his superiors and his ex-wife as he takes command of a spoiled recon platoon with a bad attitude.","[28, 35, 18, 10752]","recruit, officer, battle assignment, marine, platoon, combat",1986-12-15,6.5,270.0,/aMr99UigkMCTSPnLTpkzJeLmpyc.jpg,Clint Eastwood
12715,Firewalker,A pair of adventurers try to track down an ancient Aztec/Mayan/Egyptian/Apache horde of gold.,"[28, 12, 35]","secret passage, martial arts, gold, treasure, temple, voodoo, wretch, treasure hunt, jungle, human sacrifice, soldier, drinking, central america, disguise, catfight, pretty woman, aztec indian, wisecrack humor, buddy comedy, bar fight, woman in peril, stranded in the desert",1986-11-21,5.0,48.0,/qFUBCOH0HxI9qRcjoG9xChfwEsk.jpg,J. Lee Thompson
8388,¡Three Amigos!,"Three unemployed actors accept an invitation to a Mexican village to replay their bandit fighter roles, unaware that it is the real thing.","[35, 37]","mexico, hero, village, united states–mexico barrier, confusion, spoof, western hero, western band, actor",1986-12-12,6.3,287.0,/dUNRnhl2cwjFJ6TOsaPJmZeMZ0S.jpg,John Landis
45712,Gloria,"Sharon Stone plays a street-wise, middle-aged moll standing up against the mobs, all of which is complicated by a 6 year old urchin with a will of his own who she reluctantly takes under her wing after his family has been gunned down.","[18, 28, 53, 80]","on the run, streetwise, cigarette smoke, moll",1999-01-22,5.5,13.0,/1AKAfnT3nm7asU9qyNT6gtS1vbe.jpg,Sidney Lumet
6187,Dry Cleaning,A bored couple takes in a young man who turns their lives inside out,[18],"france, province, ladykiller, seduction, bisexuality, menage a trois, young man seduces old man, woman director",1997-09-24,4.7,5.0,/q2W2lPtTcjv5AAv2885T2JLMKlU.jpg,Anne Fontaine
8129,My Name Is Joe,"Two thirtysomethings, unemployed former alcoholic Joe and community health worker Sarah, start a romantic relationship in the one of the toughest Glasgow neighbourhoods.","[18, 10749]","glasgow, funeral, american football coach, professional soccer player, debt, soccer",1998-05-15,7.1,29.0,/e9awu6tsCyWPAUA2eEoelFSTbcb.jpg,Ken Loach
1618,Still Crazy,"In the seventies Strange Fruit were it. They lived the rock lifestyle to the max, groupies, drugs, internal tension and an ex front man dead from an overdose. Even their demise was glamorous; when lightning struck the stage during an outdoor festival. 20 years on and these former rock gods they have now sunk deep into obscurity when the idea of a reunion tour is lodged in the head of Tony, former keyboard player of the Fruits. Tony sets out to find his former bandmates with the help of former manager Karen to see if they can recapture the magic and give themselves a second chance.","[35, 10402]","birthday, condom, comeback, tour, rivalry, rock band, death",1998-10-30,7.1,35.0,/o1k991eZm7iF8JUNiVdUZU44x5c.jpg,Brian Gibson
10722,The Day of the Beast,"The story revolves around a Basque Roman Catholic priest dedicated to committing as many sins as possible (Angulo), a death metal salesman from Carabanchel (Segura), and the Italian host of a TV show on the occult (De Razza). These go on a literal ""trip"" through Christmas-time Madrid to hunt for and prevent the reincarnation of the Antichrist.","[28, 35, 27, 80]","neo-nazi, prophecy, madrid, telecaster, virgin, black magic, heavy metal, hallucinogen, anti-christ, murder, surrealism, inferno, apocalypse, devil, crucifix, catholic priest, christmas, black comedy",1995-10-20,6.9,106.0,/yEXhgACPIV4PmTgHT2HS3Ko2oS3.jpg,Álex de la Iglesia
10314,She's All That,"High school hotshot Zach Siler is the envy of his peers. But his popularity declines sharply when his cheerleader girlfriend, Taylor, leaves him for sleazy reality-television star Brock Hudson. Desperate to revive his fading reputation, Siler agrees to a seemingly impossible challenge. He has six weeks to gain the trust of nerdy outcast Laney Boggs -- and help her to become the school's next prom queen.","[35, 10749]","tv star, jeep, volleyball, misfit, teen angst, house party, teen movie, teenager, avant-garde, popularity, little people, high school student, young love, prom queen, pygmalion, clown makeup, performance art, beatboxing, self expression, tripping, pool cleaner",1999-01-29,5.7,425.0,/a0pepZNFCjggc7Na9gEwbTI1f46.jpg,Robert Iscove
11167,Peeping Tom,"Loner Mark Lewis works at a film studio during the day and, at night, takes racy photographs of women. Also he's making a documentary on fear, which involves recording the reactions of victims as he murders them. He befriends Helen, the daughter of the family living in the apartment below his, and he tells her vaguely about the movie he is making. She sneaks into Mark's apartment to watch it and is horrified by what she sees -- especially when Mark catches her.","[27, 53]","cinematographer, photography, illegal prostitution, proto-slasher",1960-04-06,7.6,148.0,/kM4AfLIlbcuRZ621vYjyeBFkuba.jpg,Michael Powell
2112,Payback,"With friends like these, who needs enemies? That's the question bad guy Porter is left asking after his wife and partner steal his heist money and leave him for dead -- or so they think. Five months and an endless reservoir of bitterness later, Porter's partners and the crooked cops on his tail learn how bad payback can be.","[18, 28, 53, 80]","new york, heroin, money, criminal",1999-02-05,6.7,557.0,/8Bqlv2kbOyZFqfiPNgzdBscqYPn.jpg,Brian Helgeland
16172,Simply Irresistible,"After her mother's death, mediocre chef Amanda Shelton is having trouble attracting customers to her family's restaurant. While shopping for ingredients, she is given a magical crab by mysterious Gene O'Reilly. Afterward, Amanda's dishes suddenly become excellent, inducing strong emotional reactions in everyone who eats them. Tom Bartlett, who is preparing to open his own eatery, tries her cooking and falls in love.",[35],"restaurant, department store, kitchen, love, crab, chef, irresistible",1999-02-05,5.5,52.0,/zFsqqPQUz69wPaLBqQeiGbGiW7J.jpg,Mark Tarlov
9524,Comedian Harmonists,"Comedian Harmonists tells the story of a famous, German male sextet, five vocals and piano, the ""Comedian Harmonists"", from the day they meet first in 1927 to the day in 1934, when they become banned by the upcoming Nazis, because three of them are Jewish.","[10402, 18]","berlin, jew, nazis, musical, biography, anti semitism",1997-12-25,6.7,13.0,/9jUWDGEOZ6MFy9gSfYZ69KLjPLY.jpg,Joseph Vilsmaier
20595,The Last Days,"Five Jewish Hungarians, now U.S. citizens, tell their stories: before March, 1944, when Nazis began to exterminate Hungarian Jews, months in concentration camps, and visiting childhood homes more than 50 years later. An historian, a Sonderkommando, a doctor who experimented on Auschwitz prisoners, and US soldiers who were part of the liberation in April, 1945.","[99, 18, 36, 10752]","prisoner, u.s. soldier, banana, childhood home, buchenwald, menorah ",1998-10-23,7.7,10.0,/kWr6QDDcO2HHKqvJvgsJ1hQz4Gs.jpg,James Moll
16306,Fantastic Planet,"Fantastic Planet tells the story of “Oms”, human-like creatures, kept as domesticated pets by an alien race of blue giants called “Draags”. The story takes place on the Draags’ planet Ygam, where we follow our narrator, an Om called Terr, from infancy to adulthood. He manages to escape enslavement from a Draag learning device used to educate the savage Oms — and begins to organise an Om revolt.","[16, 14, 878]","slavery, dystopia, space, alien, animation, adult animation, strange science, human subjugation",1973-05-01,7.6,140.0,/prq0j1S0K07UjwLZLF6oMGflRUI.jpg,René Laloux
11622,Blast from the Past,"Following a bomb scare in the 1960s that locked the Webers into their bomb shelter for 35 years, Adam now ventures forth into Los Angeles to obtain food and supplies for his family, and a non-mutant wife for himself.","[35, 10749]","isolation, atomic bomb, bunker, shelter",1999-02-12,6.3,247.0,/qVN4bbVX2tzaNbAdEJT5eOPq26c.jpg,Hugh Wilson
10207,Message in a Bottle,"A woman finds a romantic letter in a bottle washed ashore and tracks down the author, a widowed shipbuilder whose wife died tragically early. As a deep and mutual attraction blossoms, the man struggles to make peace with his past so that he can move on and find happiness.","[10749, 18]","sailboat, anonymous letter, sailing, love letter, bottle",1999-02-22,5.9,198.0,/ulUjszY6YJFsDUd0E3WolJg6sOp.jpg,Luis Mandoki
9849,My Favorite Martian,"News producer, Tim O'Hara gets himself fired for unwillingly compromising his bosses' daughter during a live transmission. A little later, he witnesses the crashing of a small Martian spacecraft, realizing his one-time chance of delivering a story that will rock the earth. Since Tim took the original but scaled-down spaceship with him, the Martian follows him to retrieve it.","[35, 18, 10751, 878]","alien, martian, based on tv series, fish out of water",1999-02-11,5.1,81.0,/pOp4xriDEFUy2uN0BfnHJcjzqWt.jpg,Donald Petrie
18892,Jawbreaker,"3 of Reagan High School's most popular girls pretend to kidnap their friend by shoving a jawbreaker into the victim's mouth to keep her from screaming. Their plan goes awry when the girl swallows the jawbreaker, choking to death. Now the leader of the pack will do anything to keep the accident a secret.",[35],"confession, jealousy, nightmare, ambition, groupie, high school, cafeteria, revenge, prom, dead body, dating, fashion, rock band, fantasy sequence, slow motion, multiple identities, pop music, makeover, polaroid camera, public humiliation, social outcast, sidekick, prank gone wrong, cliques, social climbing, back stabbing, dead teenager, goth girls",1999-01-30,5.9,93.0,/7YrxXoG25hVCK4nYDHQv9YIk3Ye.jpg,Darren Stein
13466,October Sky,"Based on the true story of Homer Hickam, a coal miner's son who was inspired by the first Sputnik launch to take up rocketry against his father's wishes, and eventually became a NASA scientist.","[18, 10751]","father son relationship, based on novel, small town, satellite, biography, rocket, west virginia, teacher, student, coal mine, 1950s, sputnik, mining accident, rocketry",1999-02-19,7.4,259.0,/umWrXCIWdcYPf764ruvMRCpG3cA.jpg,Joe Johnston
1542,Office Space,Three office workers strike back at their evil employers by hatching a hapless attempt to embezzle money.,"[35, 80]","suburbia, downsizing, software engineer, burnout, dallas texas, beach resort, coworker relationship, laziness, duringcreditsstinger, business rivalry",1999-02-19,7.4,1068.0,/iEmTwOkUaLziMQCUZii5wPQBIAO.jpg,Mike Judge
43978,The Apple,"After twelve years of imprisonment by their own parents, two sisters are finally released by social workers to face the outside world for the first time.",[18],"apple, woman director",1998-01-01,7.3,14.0,/5QC5xzyWIkGK2NcnpZUXThZYK66.jpg,Samira Makhmalbaf
15256,200 Cigarettes,"A collection of twentysomethings try to cope with relationships, loneliness, desire and their individual neuroses.","[35, 18, 10749]","new year's eve, independent film, relationship, woman director, lower east side",1999-02-26,6.1,44.0,/ssbx2Mk5ZCJWpXALuP2AdG0GFIT.jpg,Risa Bramon Garcia
8224,8MM,"A small, seemingly innocuous plastic reel of film leads surveillance specialist Tom Welles down an increasingly dark and frightening path. With the help of the streetwise Max, he relentlessly follows a bizarre trail of evidence to determine the fate of a complete stranger. As his work turns into obsession, he drifts farther and farther away from his wife, family and simple life as a small-town PI.","[53, 80, 9648]","pornography, porn actor, loss of daughter, child pornography, private investigator, subculture, private detective",1999-02-26,6.1,479.0,/mhr9xRpjOBqlBjgDwtiOx6FsLvV.jpg,Joel Schumacher
18417,The Other Sister,"A mentally challenged girl proves herself to be every bit as capable as her ""perfect"" sister when she moves into an apartment and begins going to college.","[35, 18, 10749]",autism,1999-02-26,6.0,35.0,/4rBrYRkB7btGex5Bs0yOpqBZgsR.jpg,Garry Marshall
12479,Breakfast of Champions,A portrait of a fictional town in the mid west that is home to a group of idiosyncratic and slightly neurotic characters. Dwayne Hoover is a wealthy car dealer-ship owner that's on the brink of suicide and is losing touch with reality.,[35],"wife husband relationship, success, author, extramarital affair",1999-02-13,5.2,28.0,/5uNVeZNt7qxDWLJAZ0PER03WtKE.jpg,Alan Rudolph
15209,Eight Days a Week,"Peter loves his next door neighbour Erica and, on the advice of his grandfather, decides to camp out on her front lawn for the entire summer, or until she agrees to go out with him. His father is none too happy about the idea and refuses to let his son back in the house, even to get a change of clothes.","[35, 18, 10749]","female nudity, sex, obsession, narration, romantic rivalry, unrequited love, independent film, neighbor, teenage crush, religion, summer, teenager, masturbation, teen comedy, first love, william tell overture, girl next door",1997-01-17,6.0,11.0,/hWnrWWBcoq2urObQ4wZ6aX3YYpU.jpg,Michael Davis
26425,Just the Ticket,"Gary Starke is one of the best ticket scalpers in New York City. His girlfriend, Linda, doesn't approve of his criminal lifestyle, though, and dumps him when she gets the opportunity to study cooking in Paris. Gary realizes that he has to give up scalping if he has any chance of winning her back. But before he does, he wants to cash out on one last big score. He gets his chance when the pope announces he'll be performing Easter Mass at Yankee Stadium.","[35, 10749]","paris, new york, pope, cooking, girlfriend, studies, scalper, crime, ticket",1999-02-26,5.8,8.0,/5vsjad22y8jbjWwENUhF5T3O1RB.jpg,Richard Wenk
1847,The Long Goodbye,Detective Philip Marlowe tries to help a friend who is accused of murdering his wife.,"[53, 80, 18, 9648]","detective, mission of murder, police operation, victim of murder, united states–mexico barrier, police, suspense, los angeles, philip marlowe, neo-noir",1973-03-07,7.3,112.0,/oBhUK54yBJ0aH6u9zCzSV5iV7OP.jpg,Robert Altman
42113,The Ballad of Narayama,In a small village in a valley everyone who reaches the age of 70 must leave the village and go to a certain mountain top to die. If anyone should refuse he/she would disgrace their family. Old Orin is 69. This winter it is her turn to go to the mountain. But first she must make sure that her eldest son Tatsuhei finds a wife.,[18],independent film,1983-04-09,7.1,32.0,/h3iNimtw6HsFTtAvEDF3XYZ4Y5T.jpg,Shôhei Imamura
8913,Pet Sematary,"Dr. Louis Creed's family moves into the country house of their dreams and discover a pet cemetery at the back of their property. The cursed burial ground deep in the woods brings the dead back to life -- with ""minor"" problems. At first, only the family's cat makes the return trip, but an accident forces a heartbroken father to contemplate the unthinkable.","[18, 27]","coffin, pet, funeral, head injury, grief, violence, new neighbor, pet cemetery, dead cat, death of patient, loss of pet, dead lover, mother son relationship, ghost, grave robbing, indian burial ground, woman director, flashback, burial ground",1989-04-21,6.4,417.0,/a1gIACZb04bL8EvLqMpofW2Eqeo.jpg,Mary Lambert
10906,Pet Sematary II,"The ""sematary"" is up to its old zombie-raising tricks again. This time, the protagonists are Jeff Matthews, whose mother died in a Hollywood stage accident, and Drew Gilbert, a boy coping with an abusive stepfather.",[27],"underdog, father son relationship, veterinarian, step father, dog, woman director",1992-08-28,5.0,107.0,/9g6ngNlHOfMfQnaKkw9468p67d4.jpg,Mary Lambert
25748,Children of the Corn II: The Final Sacrifice,"Arriving in Gatlin, Nebraska, a news-reporter and his son get wind of a story about the youth in the town murdering their parents finds that a series of brutal murders are revealed to be worshipers of the corn-stalks and try to stop them before they carry out their plans.",[27],"sequel, possession, priest, corn, harvest",1993-01-29,4.5,50.0,/5UaH4zhfKT1taJGHUwPxm29ZENf.jpg,David Price
25749,Children of the Corn III: Urban Harvest,"Two young Gatlin residents are orphaned after the younger brother kills their father. The terror of Gatlin goes urban when the two boys are placed in the custody of two foster parents in the city. The younger brother takes some corn seeds along for the road and plants them in the courtyard of an abandoned warehouse, bringing ""He Who Walks Behind the Rows"" to the city.","[53, 27]","chicago, telekinesis, boy, cult, blood splatter, sequel, priest, good vs evil, religion, blood, city, corn, cornfield, arm ripped off, killer scarecrow, supernatural power, killer child, dream within a dream",1995-09-12,4.7,50.0,/xTNGI3MGTlOTiYU9ucfWd79kV2k.jpg,James D.R. Hickox
8769,Christine,"Geeky student Arnie Cunningham falls for Christine, a rusty 1958 Plymouth Fury, and becomes obsessed with restoring the classic automobile to her former glory. As the car changes, so does Arnie, whose newfound confidence turns to arrogance behind the wheel of his exotic beauty. Arnie's girlfriend Leigh and best friend Dennis reach out to him, only to be met by a Fury like no other.",[27],"anthropomorphism, teenager, psychological drama, animate car, smart car, overprotective parent, heimlich maneuver",1983-12-08,6.5,392.0,/mMtUJke2TtIoT6JB9hkvERmsSu8.jpg,John Carpenter
14742,Night Shift,"A nebbish of a morgue attendant gets shunted back to the night shift where he is shackled with an obnoxious neophyte partner who dreams of the ""one great idea"" for success. His life takes a bizarre turn when a prostitute neighbour complains about the loss of her pimp. His partner, upon hearing the situation, suggests that they fill that opening themselves using the morgue at night .",[35],"pimp, morgue, prostitution, morgue attendant",1982-07-30,5.9,46.0,/iS78MFtMDwWDP748juZQBK57C9o.jpg,Ron Howard
15856,House on Haunted Hill,"Frederick Loren has invited five strangers to a party of a lifetime. He is offering each of them $10,000 if they can stay the night in a house. But the house is no ordinary house. This house has a reputation for murder. Frederick offers them each a gun for protection. They all arrived in a hearse and will either leave in it $10,000 richer or leave in it dead!","[18, 27, 53]","wine cellar, skeleton, cigarette smoking, blind, horror movie remade, chandelier",1959-02-17,6.9,102.0,/g5kdFt3piV3w1pG65W9sSToJ7HB.jpg,William Castle
10671,Airport,"Melodrama about a bomber on board an airplane, an airport almost closed by snow, and various personal problems of the people involved.","[28, 18, 53]","bomb, based on novel, airport, desperation, snow storm, stowaway, airplane, panic, landing, psychopath, deception, split screen, blizzard, disaster film, suicide bomber, snowplow",1970-03-05,6.2,89.0,/6iOKluJfyiU1SLZbGYrY7Z0i6k0.jpg,George Seaton
27932,Airport 1975,"""Something hit us...the crew is dead...help us, please, please help us!"" With these terrifying words, 22 of Hollywood's greatest stars find themselves aboard a pilotless jumbo jet headed on a collision course with destruction in the nerve chilling sequel to the greatest disaster movie ever made.","[28, 12, 18, 53]","helicopter, based on novel, airport, cataclysm, guitar, wife husband relationship, stewardess, pilot, airplane, music, alcoholism, sequel, number in title, aviation, salt lake city, dulles international airport, teenage girl, singing nun, mid air collision, airplane accident, los angeles, ensemble cast, disaster film",1974-10-18,5.5,79.0,/etfUuwVCvywq8mGspT94CBeLpSz.jpg,Jack Smight
7227,Airport '77,Flight 23 has crashed in the Bermuda Triangle while taking VIPs and valuable art to Philip Stevens new museum. But when hijackers take off the plane and knock everyone out with sleeping gas the plane crashes in the sea. The passengers survive but a small hole at the front is flooding the plane and 2 daring rescues must be put into action because everyone is trapped 200 feet underwater.,"[28, 12, 18, 53]","stewardess, pilot, airplane, hijacking, u.s. navy, painting, bermuda triangle, sequel, rescue, airplane hijacking, disaster, underwater, art thief, millionaire, philanthropist, airliner, playing cards, disaster film, inspired by novel, frogman, scuba diver",1977-03-11,5.8,69.0,/m9b3frZR0Wu8I3ayN3QPrxfZMvC.jpg,Jerry Jameson
10670,Rollercoaster,The plot is about a guile young terrorist who is able to blackmail a series of companies by placing home-made radio controlled bombs within the central attraction of amusement parks; roller coasters. The young man played by Timothy Bottoms gives a hard time to the cops after they give him UV marked money. He then wants revenge and places a bomb in a roller coaster at the most important amusement park event of the year.,"[28, 53]","bomb, terrorist, fbi, blackmail, investigation, inspector, suspense, disaster, amusement park, bomb squad, rollercoaster, sensurround",1977-06-10,5.4,33.0,/dy23SSGZDp3dftzhDvHXOEM6OaN.jpg,James Goldstone
